venue,year,rank,venue_year_topic_id,count,venue_year_total,share_pct,specific_label_cn,specific_parent_category,short_keywords,representative_titles
AAAI,2026,6,AAAI_2026_T005,328,4149,7.91,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"attacks, attack, adversarial, privacy, federated",MTAttack: Multi-Target Backdoor Attacks Against Large Vision-Language Models || Rethinking Membership Inference Attacks for CLIP || AntiDote: Bi-level Adversarial Training for Tamper-Resistant LLMs || MrM: Black-Box Membership Inference Attacks Against Multimodal RAG Systems || Optimization and Robustness-Informed Membership Inference Attacks for LLMs
AAAI,2026,7,AAAI_2026_T006,295,4149,7.11,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"reasoning, multimodal, visual, video, understanding","Mitigating Low-Quality Reasoning in MLLMs: Self-Driven Refined Multimodal CoT with Selective Thinking and Step-wise Visual Enhancement || VP-Bench: A Comprehensive Benchmark for Visual Prompting in Multimodal Large Language Models || What, Whether and How? Unveiling Process Reward Models for Thinking with Images Reasoning || CrossVid: A Comprehensive Benchmark for Evaluating Cross-Video Reasoning in Multimodal Large Language Models || AStar: Boosting Multimodal Reasoning with Automated Structured Thinking"
AAAI,2026,8,AAAI_2026_T007,251,4149,6.05,多模态音视频生成：语音、音乐与情感生成,Multimodal Generation,"generation, diffusion, speech, image, existing","Towards Spatially Consistent Image Generation: On Incorporating Intrinsic Scene Properties into Diffusion Models || LAMIC: Layout-Aware Multi-Image Composition via Scalability of Multimodal Diffusion Transformer || UniAlignment: Semantic Alignment for Unified Image Generation, Understanding, Manipulation and Perception || Difficulty Controlled Diffusion Model for Synthesizing Effective Training Data || MotionFlow: Attention-Driven Motion Transfer in Video Diffusion Models"
AAAI,2026,9,AAAI_2026_T008,216,4149,5.21,视频理解：动作识别、长视频与时序建模,Video Understanding,"motion, action, human, navigation, manipulation","Towards Efficient and Robust Manipulation via Multi-Frame Vision-Language-Action Modeling || RGMP: Recurrent Geometric-prior Multimodal Policy for Generalizable Humanoid Robot Manipulation || Decomposing Prompts, Composing Actions: A Multi-Granularity Prompting Approach for Incremental Action Learning || Human2Robot: Learning Robot Actions from Paired Human-Robot Videos || UniMo: Unified Motion Generation and Understanding with Chain of Thought"
AAAI,2026,10,AAAI_2026_T009,201,4149,4.84,推荐系统：检索增强推荐、排序与个性化,Recommendation,"recommendation, user, semantic, cross-modal, retrieval",SGP4SR: Separated-Modality Guided User Preference Learning for Multimodal Sequential Recommendation || Multi-Aspect Cross-modal Quantization for Generative Recommendation || Subspace-Aware Graph Construction and Contrastive Alignment for Multimodal Recommendation with Large Language Models || Robust Semi-paired Multimodal Learning for Cross-modal Retrieval || PCSR: Pseudo-label Consistency-Guided Sample Refinement for Noisy Correspondence Learning
ACL,2020,1,ACL_2020_T000,122,778,15.68,多语言NLP：机器翻译、跨语言与低资源（translation/machine translat）,NLP,"translation, machine translation, machine, language, languages",A Call for More Rigor in Unsupervised Cross-lingual Learning || Improving Massively Multilingual Neural Machine Translation and Zero-Shot Translation || Emerging Cross-lingual Structure in Pretrained Language Models || On the Cross-lingual Transferability of Monolingual Representations || Bilingual Dictionary Based Neural Machine Translation without Using Parallel Sentences
ACL,2020,2,ACL_2020_T001,118,778,15.17,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"language, attention, linguistic, syntactic, information",A Systematic Assessment of Syntactic Generalization in Neural Language Models || Overestimation of Syntactic Representation in Neural Language Models || An Analysis of the Utility of Explicit Negative Examples to Improve the Syntactic Abilities of Neural Language Models || Recurrent Neural Network Language Models Always Learn E nglish-Like Relative Clause Attachment || The Paradigm Discovery Problem
ACL,2020,3,ACL_2020_T002,99,778,12.72,大模型社会安全：偏见、虚假信息与检测,Trustworthy LLM,"nlp, bias, social, language, biases",Not All Claims are Created Equal: Choosing the Right Statistical Approach to Assess Hypotheses || Social Bias Frames: Reasoning about Social and Power Implications of Language || Demographics Should Not Be the Reason of Toxicity: Mitigating Discrimination in Text Classifications with Instance Weighting || Language (Technology) is Power: A Critical Survey of “Bias” in NLP || Reverse Engineering Configurations of Neural Text Generation Models
ACL,2020,4,ACL_2020_T003,90,778,11.57,知识图谱：实体关系、推理与补全,Knowledge Graph,"entity, ner, knowledge, extraction, entities",Multi-Domain Named Entity Recognition with Genre-Aware and Agnostic Inference || Sources of Transfer in Multilingual Named Entity Recognition || Named Entity Recognition as Dependency Parsing || Named Entity Recognition without Labelled Data: A Weak Supervision Approach || A Unified MRC Framework for Named Entity Recognition
ACL,2020,5,ACL_2020_T004,81,778,10.41,生成模型：扩散模型、采样与内容生成（搜索排序）,Generative AI,"text, generation, classification, word, language","Enabling Language Models to Fill in the Blanks || Efficient Strategies for Hierarchical Text Classification: External Knowledge and Auxiliary Tasks || Improving Disentangled Text Representation Learning with Information-Theoretic Guidance || Two Birds, One Stone: A Simple, Unified Model for Text Generation from Structured and Unstructured Data || Discrete Latent Variable Representations for Low-Resource Text Classification"
ACL,2020,6,ACL_2020_T005,72,778,9.25,生成模型：扩散模型、采样与内容生成（Agent规划）,Generative AI,"dialogue, dialog, response, generation, conversations",PLATO : Pre-trained Dialogue Generation Model with Discrete Latent Variable || Multi-Domain Dialogue Acts and Response Co-Generation || Large Scale Multi-Actor Generative Dialog Modeling || Learning to Customize Model Structures for Few-shot Dialogue Generation Tasks || The Dialogue Dodecathlon: Open-Domain Knowledge and Image Grounded Conversational Agents
ACL,2020,7,ACL_2020_T006,53,778,6.81,语音音频：ASR、说话人与音频理解,Speech / Audio,"sentiment, aspect, emotion, visual, analysis","Embarrassingly Simple Unsupervised Aspect Extraction || Generalizing Natural Language Analysis through Span-relation Representations || Cross-modal Coherence Modeling for Caption Generation || Fatality Killed the Cat or: B abel P ic, a Multimodal Dataset for Non-Concrete Concepts || Relation-Aware Collaborative Learning for Unified Aspect-Based Sentiment Analysis"
ACL,2020,8,ACL_2020_T007,51,778,6.56,多语言NLP：机器翻译、跨语言与低资源（搜索排序）,NLP,"question, questions, reading, answering, answer",Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering || Harvesting and Refining Question-Answer Pairs for Unsupervised QA || Low-Resource Generation of Multi-hop Reasoning Questions || Document Modeling with Graph Attention Networks for Multi-grained Machine Reading Comprehension || STARC : Structured Annotations for Reading Comprehension
ACL,2020,9,ACL_2020_T008,50,778,6.43,开放词汇视觉：开放词汇检测、分割与CLIP语义,Computer Vision,"parsing, semantic, discourse, semantic parsing, dependency",Universal Decompositional Semantic Parsing || Unsupervised Dual Paraphrasing for Two-stage Semantic Parsing || Transition-based Semantic Dependency Parsing with Pointer Networks || DRTS Parsing with Structure-Aware Encoding and Decoding || Exploiting the Syntax-Model Consistency for Neural Relation Extraction
ACL,2020,10,ACL_2020_T009,42,778,5.4,文本生成：摘要、事实性与可控生成,Text Generation,"summarization, summary, summaries, abstractive, extractive",The Summary Loop: Learning to Write Abstractive Summaries Without Examples || Improving Truthfulness of Headline Generation || On Faithfulness and Factuality in Abstractive Summarization || Exploring Content Selection in Summarization of Novel Chapters || SUPERT : Towards New Frontiers in Unsupervised Evaluation Metrics for Multi-Document Summarization
ACL,2021,1,ACL_2021_T000,138,710,19.44,大模型训练：微调、数据配方与任务适配,LLM,"language, text, training, generation, knowledge",L ex F it: Lexical Fine-Tuning of Pretrained Language Models || Shortformer: Better Language Modeling using Shorter Inputs || Syntax-Enhanced Pre-trained Model || Reflective Decoding: Beyond Unidirectional Generation with Off-the-Shelf Language Models || Making Pre-trained Language Models Better Few-shot Learners
ACL,2021,2,ACL_2021_T001,103,710,14.51,大模型社会安全：偏见、虚假信息与检测,Trustworthy LLM,"detection, sentiment, evidence, social, language",Towards Argument Mining for Social Good: A Survey || Stereotyping N orwegian Salmon: An Inventory of Pitfalls in Fairness Benchmark Datasets || R eddit B ias: A Real-World Resource for Bias Evaluation and Debiasing of Conversational Language Models || Exploring the Efficacy of Automatically Generated Counterfactuals for Sentiment Analysis || Controversy and Conformity: from Generalized to Personalized Aggressiveness Detection
ACL,2021,3,ACL_2021_T002,100,710,14.08,多语言NLP：机器翻译、跨语言与低资源（推理效率）,NLP,"translation, machine translation, machine, language, languages",Adapting High-resource NMT Models to Translate Low-resource Related Languages without Parallel Data || [RETRACTED] Breaking the Corpus Bottleneck for Context-Aware Neural Machine Translation with Cross-Task Pre-training || How Good is Your Tokenizer? On the Monolingual Performance of Multilingual Language Models || Fast and Accurate Neural Machine Translation with Translation Memory || Improving Pretrained Cross-Lingual Language Models via Self-Labeled Word Alignment
ACL,2021,4,ACL_2021_T003,99,710,13.94,多语言NLP：机器翻译、跨语言与低资源（推理问答）,NLP,"language, word, embeddings, languages, natural",Examining the Inductive Bias of Neural Language Models with Artificial Languages || Language Model Evaluation Beyond Perplexity || Implicit Representations of Meaning in Neural Language Models || Lexicon Learning for Few Shot Sequence Modeling || UnNatural L anguage I nference
ACL,2021,5,ACL_2021_T004,77,710,10.85,知识抽取：实体识别、关系抽取与事件理解,Information Extraction,"entity, ner, relation, entities, named",A Unified Generative Framework for Various NER Subtasks || Improving Named Entity Recognition by External Context Retrieving and Cooperative Learning || Few- NERD : A Few-shot Named Entity Recognition Dataset || U ni RE : A Unified Label Space for Entity Relation Extraction || Discontinuous Named Entity Recognition as Maximal Clique Discovery
ACL,2021,6,ACL_2021_T005,70,710,9.86,检索增强大模型：RAG、知识注入与问答,LLM / IR,"question, answering, question answering, questions, retrieval",U nited QA : A Hybrid Approach for Open Domain Question Answering || Joint Models for Answer Verification in Question Answering Systems || End-to-End Training of Neural Retrievers for Open-Domain Question Answering || Generation-Augmented Retrieval for Open-Domain Question Answering || Challenges in Information-Seeking QA : Unanswerable Questions and Paragraph Retrieval
ACL,2021,7,ACL_2021_T006,65,710,9.15,对话系统：响应生成、情感支持与任务型对话,Dialogue,"dialogue, dialog, slot, systems, response","T icket T alk: Toward human-level performance with end-to-end, transaction-based dialog systems || Dialogue Response Selection with Hierarchical Curriculum Learning || S aying N o is A n A rt: C ontextualized F allback R esponses for U nanswerable D ialogue Q ueries || A Pre-training Strategy for Zero-Resource Response Selection in Knowledge-Grounded Conversations || Constructing Multi-Modal Dialogue Dataset by Replacing Text with Semantically Relevant Images"
