venue,year,topic,venue_year_topic_id,count,venue_year_total,share,topic_keywords,parent_category,topic_label_cn,topic_label_en,specific_label_cn,specific_parent_category,specific_label_en,representative_titles,title_terms,naming_evidence
CVPR,2020,10,CVPR_2020_T010,52,1466,0.0354706684856753,"domain, adaptation, domain adaptation, target, domains, source, unsupervised, target domain, unsupervised domain adaptation, unsupervised domain",Other,其他主题：domain / adaptation / domain adaptation,domain / adaptation / domain adaptation,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,domain adaptation/OOD generalization,FDA: Fourier Domain Adaptation for Semantic Segmentation || Unsupervised Intra-Domain Adaptation for Semantic Segmentation Through Self-Supervision || Cross-Domain Detection via Graph-Induced Prototype Alignment || Structure Preserving Generative Cross-Domain Learning || Phase Consistent Ecological Domain Adaptation,domain / adaptation / semantic / segmentation / cross / fda / fourier / unsupervised,"keywords=domain, adaptation, domain adaptation, target, domains, source, unsupervised, target domain, unsupervised domain adaptation, unsupervised domain; title_terms=domain / adaptation / semantic / segmentation / cross / fda / fourier / unsupervised"
ECCV,2020,0,ECCV_2020_T000,245,1358,0.1804123711340206,"point, object, shape, depth, images, detection, cloud, point cloud, camera, estimation",Embodied / Autonomous,点云、自动驾驶与轨迹预测,point / object / shape,三维视觉：点云、深度估计与相机姿态（检测识别）,3D Vision,point cloud/depth/pose / 检测识别,Shape and Viewpoint without Keypoints || Unsupervised Learning of Category-Specific Symmetric 3D Keypoints from Point Sets || Pix2Surf: Learning Parametric 3D Surface Models of Objects from Images || Few-Shot Single-View 3-D Object Reconstruction with Compositional Priors || RTM3D: Real-time Monocular 3D Detection from Object Keypoints for Autonomous Driving,keypoints / object / shape / viewpoint / without / unsupervised / category / specific,"keywords=point, object, shape, depth, images, detection, cloud, point cloud, camera, estimation; title_terms=keypoints / object / shape / viewpoint / without / unsupervised / category / specific"
ECCV,2020,1,ECCV_2020_T001,190,1358,0.1399116347569955,"domain, training, adaptation, domain adaptation, classes, classification, feature, knowledge, samples, target",Other,其他主题：domain / training / adaptation,domain / training / adaptation,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,domain adaptation/OOD generalization,A Broader Study of Cross-Domain Few-Shot Learning || Learning from Extrinsic and Intrinsic Supervisions for Domain Generalization || Rethinking Few-shot Image Classification: A Good Embedding is All You Need? || Semi-supervised Learning with a Teacher-student Network for Generalized Attribute Prediction || Extending and Analyzing Self-Supervised Learning Across Domains,domain / few / shot / supervised / broader / study / cross / extrinsic,"keywords=domain, training, adaptation, domain adaptation, classes, classification, feature, knowledge, samples, target; title_terms=domain / few / shot / supervised / broader / study / cross / extrinsic"
ECCV,2020,2,ECCV_2020_T002,187,1358,0.1377025036818851,"object, segmentation, detection, object detection, feature, semantic, image, instance, information, features",Computer Vision,目标检测与图像分割,object / segmentation / detection,视觉感知：语义/实例/全景分割,Computer Vision,segmentation,"Toward Unsupervised, Multi-Object Discovery in Large-Scale Image Collections || Object Detection with a Unified Label Space from Multiple Datasets || Naive-Student: Leveraging Semi-Supervised Learning in Video Sequences for Urban Scene Segmentation || HoughNet: Integrating near and long-range evidence for bottom-up object detection || Regularized Loss for Weakly Supervised Single Class Semantic Segmentation",object / detection / supervised / segmentation / toward / unsupervised / multi / discovery,"keywords=object, segmentation, detection, object detection, feature, semantic, image, instance, information, features; title_terms=object / detection / supervised / segmentation / toward / unsupervised / multi / discovery"
ECCV,2020,3,ECCV_2020_T003,163,1358,0.1200294550810014,"video, action, videos, temporal, motion, recognition, prediction, human, novel, state-of-the-art",Other,其他主题：video / action / videos,video / action / videos,视频理解：动作识别、长视频与时序建模（视频时序）,Video Understanding,action/long-video/temporal modeling / 视频时序,Learning to Localize Actions from Moments || Action Localization through Continual Predictive Learning || Large Scale Holistic Video Understanding || Learning Video Representations by Transforming Time || Multi-view Action Recognition using Cross-view Video Prediction,video / action / view / localize / actions / moments / localization / through,"keywords=video, action, videos, temporal, motion, recognition, prediction, human, novel, state-of-the-art; title_terms=video / action / view / localize / actions / moments / localization / through"
ECCV,2020,4,ECCV_2020_T004,157,1358,0.1156111929307805,"image, images, video, deep, flow, super-resolution, state-of-the-art, motion, information, noise",Other,其他主题：image / images / video,image / images / video,视频理解：动作识别、长视频与时序建模（搜索排序）,Video Understanding,action/long-video/temporal modeling / 搜索排序,Zero-Shot Image Super-Resolution with Depth Guided Internal Degradation Learning || Real-World Blur Dataset for Learning and Benchmarking Deblurring Algorithms || Stacking Networks Dynamically for Image Restoration Based on the Plug-and-Play Framework || NAS-DIP: Learning Deep Image Prior with Neural Architecture Search || Single-Shot Neural Relighting and SVBRDF Estimation,image / shot / zero / super / resolution / depth / guided / internal,"keywords=image, images, video, deep, flow, super-resolution, state-of-the-art, motion, information, noise; title_terms=image / shot / zero / super / resolution / depth / guided / internal"
ECCV,2020,5,ECCV_2020_T005,109,1358,0.0802650957290132,"image, images, generation, facial, generative, style, latent, translation, face, editing",NLP,机器翻译与多语言 NLP,image / images / generation,人体与头像生成：姿态、表情与数字人合成,Human-Centric Generation,human/avatar/facial generation,Aligning and Projecting Images to Class-conditional Generative Networks || CONFIG: Controllable Neural Face Image Generation || TSIT: A Simple and Versatile Framework for Image-to-Image Translation || Domain-Specific Mappings for Generative Adversarial Style Transfer || Neural Hair Rendering,image / generative / aligning / projecting / images / class / conditional / config,"keywords=image, images, generation, facial, generative, style, latent, translation, face, editing; title_terms=image / generative / aligning / projecting / images / class / conditional / config"
ECCV,2020,6,ECCV_2020_T006,74,1358,0.0544918998527245,"visual, image, graph, text, scene, reasoning, captioning, question, language, semantic",LLM Reasoning,大模型推理与思维链,visual / image / graph,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,multimodal/VLM understanding,Comprehensive Image Captioning via Scene Graph Decomposition || Behind the Scene: Revealing the Secrets of Pre-trained Vision-and-Language Models || TextCaps: a Dataset for Image Captioning with Reading Comprehension || Learning to Generate Grounded Visual Captions without Localization Supervision || Consensus-Aware Visual-Semantic Embedding for Image-Text Matching,image / captioning / scene / visual / comprehensive / graph / decomposition / behind,"keywords=visual, image, graph, text, scene, reasoning, captioning, question, language, semantic; title_terms=image / captioning / scene / visual / comprehensive / graph / decomposition / behind"
ECCV,2020,7,ECCV_2020_T007,69,1358,0.0508100147275405,"search, architecture, quantization, architecture search, pruning, nas, accuracy, architectures, efficient, training",Other,其他主题：search / architecture / quantization,search / architecture / quantization,自动机器学习：神经架构搜索与超参数优化,AutoML,neural architecture search/hyperparameter optimization,BATS: Binary ArchitecTure Search || DA-NAS: Data Adapted Pruning for Efficient Neural Architecture Search || BigNAS: Scaling Up Neural Architecture Search with Big Single-Stage Models || ReActNet: Towards Precise Binary Neural Network with Generalized Activation Functions || Single Path One-Shot Neural Architecture Search with Uniform Sampling,architecture / search / binary / single / bats / nas / adapted / pruning,"keywords=search, architecture, quantization, architecture search, pruning, nas, accuracy, architectures, efficient, training; title_terms=architecture / search / binary / single / bats / nas / adapted / pruning"
ECCV,2020,8,ECCV_2020_T008,68,1358,0.0500736377025036,"pose, human, estimation, pose estimation, hand, body, human pose, mesh, single, poses",Other,其他主题：pose / human / estimation,pose / human / estimation,三维视觉：点云、深度估计与相机姿态（搜索排序）,3D Vision,point cloud/depth/pose / 搜索排序,Human Body Model Fitting by Learned Gradient Descent || Full-Body Awareness from Partial Observations || Weakly Supervised 3D Human Pose and Shape Reconstruction with Normalizing Flows || Towards Part-aware Monocular 3D Human Pose Estimation: An Architecture Search Approach || Hierarchical Kinematic Human Mesh Recovery,human / body / pose / fitting / learned / gradient / descent / full,"keywords=pose, human, estimation, pose estimation, hand, body, human pose, mesh, single, poses; title_terms=human / body / pose / fitting / learned / gradient / descent / full"
