venue,year,rank,venue_year_topic_id,count,venue_year_total,share_pct,specific_label_cn,specific_parent_category,short_keywords,representative_titles
ECCV,2020,10,ECCV_2020_T009,68,1358,5.01,三维视觉：点云、深度估计与相机姿态,3D Vision,"pose, human, estimation, pose estimation, hand",Human Body Model Fitting by Learned Gradient Descent || Full-Body Awareness from Partial Observations || Weakly Supervised 3D Human Pose and Shape Reconstruction with Normalizing Flows || Towards Part-aware Monocular 3D Human Pose Estimation: An Architecture Search Approach || Hierarchical Kinematic Human Mesh Recovery
ECCV,2020,11,ECCV_2020_T010,40,1358,2.95,三维视觉：点云、深度估计与相机姿态,3D Vision,"saliency, detection, depth, salient, attention",Hierarchical Dynamic Filtering Network for RGB-D Salient Object Detection || Accurate RGB-D Salient Object Detection via Collaborative Learning || Asymmetric Two-Stream Architecture for Accurate RGB-D Saliency Detection || A Single Stream Network for Robust and Real-time RGB-D Salient Object Detection || Cross-Modal Weighting Network for RGB-D Salient Object Detection
ECCV,2020,12,ECCV_2020_T011,28,1358,2.06,视频理解：长视频、多帧时序与事件理解,Video Understanding,"person, re-identification, person re-identification, re-id, reid",CycAs: Self-supervised Cycle Association for Learning Re-identifiable Descriptions || Generalizing Person Re-Identification by Camera-Aware Invariance Learning and Cross-Domain Mixup || Joint Disentangling and Adaptation for Cross-Domain Person Re-Identification || Joint Visual and Temporal Consistency for Unsupervised Domain Adaptive Person Re-Identification || Unsupervised Domain Adaptation in the Dissimilarity Space for Person Re-identification
EMNLP,2020,1,EMNLP_2020_T000,113,751,15.05,多语言NLP：机器翻译、跨语言与低资源,NLP,"translation, languages, multilingual, machine translation, language",Revisiting M odularized M ultilingual NMT to M eet I ndustrial D emands || Making Monolingual Sentence Embeddings Multilingual using Knowledge Distillation || Pre-training Multilingual Neural Machine Translation by Leveraging Alignment Information || From Zero to Hero: O n the Limitations of Zero-Shot Language Transfer with Multilingual T ransformers || R eusing a P retrained L anguage M odel on L anguages with L imited C orpora for U nsupervised NMT
EMNLP,2020,2,EMNLP_2020_T001,113,751,15.05,开放词汇视觉：开放词汇检测、分割与CLIP语义,Computer Vision,"language, word, representations, semantic, parsing",L earning M usic H elps Y ou R ead: U sing Transfer to Study Linguistic Structure in Language Models || On the Role of Supervision in Unsupervised Constituency Parsing || Probing Pretrained Language Models for Lexical Semantics || Investigating representations of verb bias in neural language models || Structural Supervision Improves Few-Shot Learning and Syntactic Generalization in Neural Language Models
EMNLP,2020,3,EMNLP_2020_T002,90,751,11.98,知识图谱：实体关系、推理与补全,Knowledge Graph,"graph, entity, knowledge, entities, information",Exploiting Structured Knowledge in Text via Graph-Guided Representation Learning || ENT - DESC : Entity Description Generation by Exploring Knowledge Graph || An Unsupervised Joint System for Text Generation from Knowledge Graphs and Semantic Parsing || Distilling Structured Knowledge for Text-Based Relational Reasoning || L earning from C ontext or N ames? A n E mpirical S tudy on N eural R elation E xtraction
EMNLP,2020,4,EMNLP_2020_T003,89,751,11.85,大模型推理：问答、常识与思维链,LLM Reasoning,"question, questions, answering, question answering, reasoning",A uto P rompt: E liciting K nowledge from L anguage M odels with A utomatically G enerated P rompts || New Protocols and Negative Results for Textual Entailment Data Collection || A Method for Building a Commonsense Inference Dataset based on Basic Events || Is Multihop QA in DiRe Condition? Measuring and Reducing Disconnected Reasoning || Learning to Explain: Datasets and Models for Identifying Valid Reasoning Chains in Multihop Question-Answering
EMNLP,2020,5,EMNLP_2020_T004,77,751,10.25,大模型社会安全：偏见、虚假信息与检测,Trustworthy LLM,"sentiment, bias, social, gender, aspect","Less is More: Attention Supervision with Counterfactuals for Text Classification || Hashtags, Emotions, and Comments: A Large-Scale Dataset to Understand Fine-Grained Social Emotions to Online Topics || C row S -Pairs: A Challenge Dataset for Measuring Social Biases in Masked Language Models || What Can We Learn from Collective Human Opinions on Natural Language Inference Data? || Weakly-Supervised Aspect-Based Sentiment Analysis via Joint Aspect-Sentiment Topic Embedding"
EMNLP,2020,6,EMNLP_2020_T005,68,751,9.05,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"generation, text, language, adversarial, training",CAT -Gen: Improving Robustness in NLP Models via Controlled Adversarial Text Generation || Template Guided Text Generation for Task-Oriented Dialogue || Generating similes effortlessly like a Pro: A Style Transfer Approach for Simile Generation || Controllable Meaning Representation to Text Generation: Linearization and Data Augmentation Strategies || T3: Tree-Autoencoder Constrained Adversarial Text Generation for Targeted Attack
EMNLP,2020,7,EMNLP_2020_T006,57,751,7.59,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"dialogue, dialog, response, responses, knowledge",U ni C onv: A Unified Conversational Neural Architecture for Multi-domain Task-oriented Dialogues || Generating Dialogue Responses from a Semantic Latent Space || Knowledge-Grounded Dialogue Generation with Pre-trained Language Models || Learning a Simple and Effective Model for Multi-turn Response Generation with Auxiliary Tasks || Human-centric dialog training via offline reinforcement learning
EMNLP,2020,8,EMNLP_2020_T007,53,751,7.06,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"language, bert, pre-training, domain, training",Masking as an Efficient Alternative to Finetuning for Pretrained Language Models || O n L osses for M odern L anguage M odels || Self-Supervised Meta-Learning for Few-Shot Natural Language Classification Tasks || Multi-Stage Pre-training for Low-Resource Domain Adaptation || Analyzing Redundancy in Pretrained Transformer Models
EMNLP,2020,9,EMNLP_2020_T008,45,751,5.99,文本生成：摘要、事实性与可控生成,Text Generation,"summarization, abstractive, summary, summaries, text",On Extractive and Abstractive Neural Document Summarization with Transformer Language Models || What Have We Achieved on Text Summarization? || Better Highlighting: Creating Sub-Sentence Summary Highlights || Pre-training for Abstractive Document Summarization by Reinstating Source Text || Few-Shot Learning for Opinion Summarization
EMNLP,2020,10,EMNLP_2020_T009,25,751,3.33,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"multimodal, language, video, visual, image","G enerating I mage D escriptions via S equential C ross- M odal A lignment G uided by H uman G aze || Towards Understanding Sample Variance in Visually Grounded Language Generation: Evaluations and Observations || Beyond Instructional Videos: Probing for More Diverse Visual-Textual Grounding on Y ou T ube || Vokenization: Improving Language Understanding with Contextualized, Visual-Grounded Supervision || Learning to Represent Image and Text with Denotation Graph"
EMNLP,2020,11,EMNLP_2020_T010,21,751,2.8,事件视觉：事件相机、运动估计与时序感知,Event Vision,"event, temporal, extraction, detection, events",Joint Constrained Learning for Event-Event Relation Extraction || Domain Knowledge Empowered Structured Neural Net for End-to-End Event Temporal Relation Extraction || Weakly S upervised S ubevent K nowledge A cquisition || Connecting the Dots: Event Graph Schema Induction with Path Language Modeling || Event Extraction by Answering (Almost) Natural Questions
ICDE,2020,1,ICDE_2020_T000,54,232,23.28,信息检索：查询理解、搜索与文档检索,Information Retrieval,"spatial, crowdsourcing, queries, search, spatial crowdsourcing",K-SPIN: Efficiently Processing Spatial Keyword Queries on Road Networks : (Extended Abstract) || On Nearby-Fit Spatial Keyword Queries (Extended Abstract) || Learning to Rank Paths in Spatial Networks || CSQ System: A System to Support Constrained Skyline Queries on Transportation Networks || DLEEL: Multi-Predicate Spatial Queries on User-generated Streaming Data
ICDE,2020,2,ICDE_2020_T001,47,232,20.26,图学习：图异常检测、聚类与结构表示,Graph Learning,"time series, series, time, detection, clustering",Neighbor Profile: Bagging Nearest Neighbors for Unsupervised Time Series Mining || On the Integration of Machine Learning and Array Databases || Automated Anomaly Detection in Large Sequences || Hierarchical Quick Shift Guided Recurrent Clustering || User-driven Error Detection for Time Series with Events
ICDE,2020,3,ICDE_2020_T002,44,232,18.97,推荐系统：图推荐与知识增强推荐,Recommendation,"graph, efficient, graphs, similarity, search",G-thinker: A Distributed Framework for Mining Subgraphs in a Big Graph || Graph Embeddings for One-pass Processing of Heterogeneous Queries || StructSim: Querying Structural Node Similarity at Billion Scale || Updates-Aware Graph Pattern based Node Matching || GSI: GPU-friendly Subgraph Isomorphism
ICDE,2020,4,ICDE_2020_T003,44,232,18.97,信息检索：查询理解、搜索与文档检索,Information Retrieval,"processing, query, management, systems, efficient","PushdownDB: Accelerating a DBMS Using S3 Computation || The Art of Efficient In-memory Query Processing on NUMA Systems: a Systematic Approach || InvaliDB: Scalable Push-Based Real-Time Queries on Top of Pull-Based Databases || Latte: A Native Table Engine On Nvme Storage || JODA: A Vertically Scalable, Lightweight JSON Processor for Big Data Transformations"
ICDE,2020,5,ICDE_2020_T004,22,232,9.48,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"secure, privacy, online, differential, protection",DAG: A General Model for Privacy-Preserving Data Mining : (Extended Abstract) || TIDY: Publishing a Time Interval Dataset with Differential Privacy (Extended abstract) || SFour: A Protocol for Cryptographically Secure Record Linkage at Scale || Providing Input-Discriminative Protection for Local Differential Privacy || Target Privacy Preserving for Social Networks
ICDE,2020,6,ICDE_2020_T005,21,232,9.05,知识图谱：实体关系、推理与补全,Knowledge Graph,"entity, knowledge, graphs, collective entity, collective",Collective Entity Alignment via Adaptive Features || Repairing Entities using Star Constraints in Multirelational Graphs || Optimizing Knowledge Graphs through Voting-based User Feedback || Efficient Entity Resolution on Heterogeneous Records (Extended abstract) || Contribution Maximization in Probabilistic Datalog
ICLR,2020,1,ICLR_2020_T000,132,687,19.21,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"reinforcement, policy, agents, agent, control",Meta Reinforcement Learning with Autonomous Inference of Subtask Dependencies || Never Give Up: Learning Directed Exploration Strategies || Making Sense of Reinforcement Learning and Probabilistic Inference || V-MPO: On-Policy Maximum a Posteriori Policy Optimization for Discrete and Continuous Control || Maximum Likelihood Constraint Inference for Inverse Reinforcement Learning
ICLR,2020,2,ICLR_2020_T001,110,687,16.01,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"gradient, deep, training, optimization, generalization",Truth or backpropaganda? An empirical investigation of deep learning theory || Beyond Linearization: On Quadratic and Higher-Order Approximation of Wide Neural Networks || Coherent Gradients: An Approach to Understanding Generalization in Gradient Descent-based Optimization || Generalization of Two-layer Neural Networks: An Asymptotic Viewpoint || The Implicit Bias of Depth: How Incremental Learning Drives Generalization
