venue,year,rank,topic,venue_year_topic_id,count,venue_year_total,share,specific_label_cn,specific_label_en,specific_parent_category,parent_category,topic_keywords,representative_titles,topic_label_cn,topic_label_en,title_terms,naming_evidence
ACL,2025,13,12,ACL_2025_T012,52,1699,0.0306062389640965,强化学习：策略优化、奖励学习与控制,policy optimization/reward/control,Reinforcement Learning,LLM Training,"reward, preference, alignment, human, optimization, preferences, dpo, preference optimization, human preferences, feedback",Finding the Sweet Spot: Preference Data Construction for Scaling Preference Optimization || A lign D istil: Token-Level Language Model Alignment as Adaptive Policy Distillation || T - REG : Preference Optimization with Token-Level Reward Regularization || IPO : Your Language Model is Secretly a Preference Classifier || Hybrid Preferences: Learning to Route Instances for Human vs. AI Feedback,大模型训练与指令调优,reward / preference / alignment,preference / optimization / token / level / language / finding / sweet / spot,"keywords=reward, preference, alignment, human, optimization, preferences, dpo, preference optimization, human preferences, feedback; title_terms=preference / optimization / token / level / language / finding / sweet / spot"
ACL,2025,14,13,ACL_2025_T013,39,1699,0.0229546792230723,大模型训练：微调、数据配方与任务适配,fine-tuning/data recipes/adaptation,LLM,Optimization,"icl, prompt, in-context, language, llms, optimization, examples, demonstration, demonstrations, prompts",On Many-Shot In-Context Learning for Long-Context Evaluation || Interpret and Improve In-Context Learning via the Lens of Input-Label Mappings || Self-Instructed Derived Prompt Generation Meets In-Context Learning: Unlocking New Potential of Black-Box LLM s || Unraveling the Mechanics of Learning-Based Demonstration Selection for In-Context Learning || Beyond Output Matching: Bidirectional Alignment for Enhanced In-Context Learning,优化算法与训练动力学,icl / prompt / in-context,context / many / shot / long / evaluation / interpret / improve / lens,"keywords=icl, prompt, in-context, language, llms, optimization, examples, demonstration, demonstrations, prompts; title_terms=context / many / shot / long / evaluation / interpret / improve / lens"
ACL,2025,15,14,ACL_2025_T014,22,1699,0.0129487934078869,三维视觉：点云、深度估计与相机姿态,point cloud/depth/pose,3D Vision,Other,"uncertainty, calibration, confidence, llms, estimation, language, knowledge, epistemic, uncertainty estimation, self-correction","Towards Harmonized Uncertainty Estimation for Large Language Models || Revisiting Uncertainty Quantification Evaluation in Language Models: Spurious Interactions with Response Length Bias Results || Influences on LLM Calibration: A Study of Response Agreement, Loss Functions, and Prompt Styles || Revisiting Epistemic Markers in Confidence Estimation: Can Markers Accurately Reflect Large Language Models’ Uncertainty? || L o GU : Long-form Generation with Uncertainty Expressions",其他主题：uncertainty / calibration / confidence,uncertainty / calibration / confidence,uncertainty / language / estimation / revisiting / response / markers / harmonized / quantification,"keywords=uncertainty, calibration, confidence, llms, estimation, language, knowledge, epistemic, uncertainty estimation, self-correction; title_terms=uncertainty / language / estimation / revisiting / response / markers / harmonized / quantification"
ACMMM,2025,1,0,ACMMM_2025_T000,154,1249,0.1232986389111289,三维视觉：点云、深度估计与相机姿态,point cloud/depth/pose,3D Vision,3D Vision,"gaussian, point, scene, reconstruction, splatting, gaussian splatting, dynamic, novel, framework, geometric",Training-Free Hierarchical Scene Understanding for Gaussian Splatting with Superpoint Graphs || DGNS: Deformable Gaussian Splatting and Dynamic Neural Surface for Monocular Dynamic 3D Reconstruction || CaDGS: Modeling Inter-Gaussian Mutual Information for Dynamic Novel View Synthesis || Stereo-GS: Multi-View Stereo Vision Model for Generalizable 3D Gaussian Splatting Reconstruction || GaussianCross: Cross-modal Self-supervised 3D Representation Learning via Gaussian Splatting,三维生成与新视角合成,gaussian / point / scene,gaussian / splatting / dynamic / reconstruction / view / stereo / free / hierarchical,"keywords=gaussian, point, scene, reconstruction, splatting, gaussian splatting, dynamic, novel, framework, geometric; title_terms=gaussian / splatting / dynamic / reconstruction / view / stereo / free / hierarchical"
ACMMM,2025,2,1,ACMMM_2025_T001,138,1249,0.11048839071257,推荐系统：检索增强推荐、排序与个性化,retrieval-enhanced recommendation/ranking,Recommendation,LLM / IR,"retrieval, multimodal, knowledge, cross-modal, framework, semantic, information, visual, image, recommendation",Breaking the Modality Barrier: Universal Embedding Learning with Multimodal LLMs || Modal Symbiosis: Variational Alignment Unveils New Horizons in Multimodal Representation Learning || Learning Hierarchical Cross-modal Association with Intra-modal Context for Text-Image Person Retrieval || MRBench: A Multi-Image Reasoning Benchmark with Adaptive Knowledge Retrieval || I2CR: Intra- and Inter-modal Collaborative Reflections for Multimodal Entity Linking,检索增强生成与信息检索,retrieval / multimodal / knowledge,modal / multimodal / intra / image / retrieval / breaking / modality / barrier,"keywords=retrieval, multimodal, knowledge, cross-modal, framework, semantic, information, visual, image, recommendation; title_terms=modal / multimodal / intra / image / retrieval / breaking / modality / barrier"
ACMMM,2025,3,2,ACMMM_2025_T002,133,1249,0.1064851881505204,多媒体安全：Deepfake检测、伪造识别与攻防,deepfake/forgery/multimedia security,Security / Vision,Security / Privacy,"detection, anomaly, deepfake, adversarial, anomaly detection, image, framework, existing, attacks, images",Audio-Visual Asynchrony Mitigation: Cross-Modal Alignment and Feature Reconstruction for Deepfake Detection || Beyond Artificial Misalignment: Detecting and Grounding Semantic-Coordinated Multimodal Manipulations || RealHD: A High-Quality Dataset for Robust Detection of State-of-the-Art AI-Generated Images || Toward Robust Deepfake Detection: A Proactive Method Based on Watermarking and Knowledge Distillation || GM-DF: Generalized Multi-Scenario Deepfake Detection,隐私安全、攻击与鲁棒性,detection / anomaly / deepfake,detection / deepfake / audio / visual / asynchrony / mitigation / cross / modal,"keywords=detection, anomaly, deepfake, adversarial, anomaly detection, image, framework, existing, attacks, images; title_terms=detection / deepfake / audio / visual / asynchrony / mitigation / cross / modal"
ACMMM,2025,4,3,ACMMM_2025_T003,130,1249,0.1040832666132906,视频理解：动作识别、长视频与时序建模,action/long-video/temporal modeling,Video Understanding,Other,"video, temporal, videos, action, visual, event, existing, features, framework, content",Visual Context Window Extension: A New Perspective for Long Video Understanding || CITR: Efficient Long Video Understanding Needs Causal Importance || RealVG: Unleashing MLLMs for Training-Free Spatio-Temporal Video Grounding in the Wild || TV-RAG: A Temporal-aware and Semantic Entropy-Weighted Framework for Long Video Retrieval and Understanding || VQA 2 : Visual Question Answering for Video Quality Assessment,其他主题：video / temporal / videos,video / temporal / videos,video / long / understanding / visual / temporal / context / window / extension,"keywords=video, temporal, videos, action, visual, event, existing, features, framework, content; title_terms=video / long / understanding / visual / temporal / context / window / extension"
ACMMM,2025,5,4,ACMMM_2025_T004,114,1249,0.0912730184147317,生成模型：文生图、扩散采样与图像编辑,text-to-image diffusion/editing,Generative AI,Generative AI,"image, diffusion, fusion, images, feature, restoration, module, features, information, experiments",Degradation-Aware One-Step Diffusion Model for Content-Sensitive Super-Resolution in the Dark || Degradation-Consistent Learning via Bidirectional Diffusion for Low-Light Image Enhancement || Residual Prior-driven Frequency-aware Network for Image Fusion || DACA-Net: A Degradation-Aware Conditional Diffusion Network for Underwater Image Enhancement || Saliency-Guided Adaptive Random Diffusion for Remote Sensing Images Restoration with Cloud and Haze,图像生成与扩散模型,image / diffusion / fusion,diffusion / degradation / aware / image / enhancement / one / step / content,"keywords=image, diffusion, fusion, images, feature, restoration, module, features, information, experiments; title_terms=diffusion / degradation / aware / image / enhancement / one / step / content"
ACMMM,2025,6,5,ACMMM_2025_T005,101,1249,0.0808646917534027,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,LLM Reasoning,"visual, vision-language, reasoning, lvlms, language, vlms, multimodal, tokens, existing, hallucination","Short-LVLM: Compressing and Accelerating Large Vision-Language Models by Pruning Redundant Layers || Enhancing Visual Reliance in Text Generation: A Bayesian Perspective on Mitigating Hallucination in Large Vision-Language Models || City-VLM: Towards Multidomain Perception Scene Understanding via Multimodal Incomplete Learning || LVLM_CSP: Accelerating Large Vision Language Models via Clustering, Scattering, and Pruning for Reasoning Segmentation || From Pixels to Tokens: Revisiting Object Hallucinations in Large Vision-Language Models",大模型推理与思维链,visual / vision-language / reasoning,vision / language / lvlm / accelerating / pruning / short / compressing / redundant,"keywords=visual, vision-language, reasoning, lvlms, language, vlms, multimodal, tokens, existing, hallucination; title_terms=vision / language / lvlm / accelerating / pruning / short / compressing / redundant"
ACMMM,2025,7,6,ACMMM_2025_T006,94,1249,0.0752602081665332,多模态音视频生成：语音、音乐与情感生成,audio/music/emotion generation,Multimodal Generation,LLM Training,"motion, generation, music, audio, speech, video, existing, framework, alignment, novel",Spatial-Temporal Decomposition and Alignment in Controllable Video-to-Music Generation || Controllable Video-to-Music Generation with Multiple Time-Varying Conditions || MusFlow: Multimodal Music Generation via Conditional Flow Matching || Ditto: Motion-Space Diffusion for Controllable Realtime Talking Head Synthesis || EchoMask: Speech-Queried Attention-based Mask Modeling for Holistic Co-Speech Motion Generation,大模型训练与指令调优,motion / generation / music,generation / controllable / music / video / motion / speech / spatial / temporal,"keywords=motion, generation, music, audio, speech, video, existing, framework, alignment, novel; title_terms=generation / controllable / music / video / motion / speech / spatial / temporal"
